artist,album_name,album_year,album_category,song_name,song_genre,song_lyrics
Metallica,Metallica (The Black Album),1991,album,The Unforgiven,rock,New blood joins this earth And quickly he's subdued Through constant pained disgrace The young boy learns their rules  With time the child draws in This whipping boy done wrong Deprived of all his thoughts The young man struggles on and on he's known vow unto his own That never from this day His will they'll take away  What I've felt What I've known Never shined through in what I've shown Never be Never see Won't see what might have been  What I've felt What I've known Never shined through in what I've shown Never free Never me So dub thee unforgiven  They dedicate their lives To running all of his He tries to please them all  This bitter man he is  Throughout his life the same  He's battled constantly This fight he cannot win tired man they see no longer cares  The old man then prepares To die regretfully  That old man here is me  What I've felt What I've known Never shined through in what I've shown Never be Never see Won't see what might have been  What I've felt What I've known Never shined through in what I've shown Never free Never me So dub thee unforgiven  Solo  What I've felt What I've known Never shined through in what I've shown Never be Never see Won't see what might have been  What I've felt What I've known Never shined through in what I've shown Never free Never me So dub thee unforgiven  Never free Never me So dub thee unforgiven  You labelled me I'll label you So dub thee unforgiven  Never free Never me So dub thee unforgiven  You labelled me I'll label you So dub thee unforgiven  Never free Never me So dub thee unforgiven
Metallica,Metallica (The Black Album),1991,album,Wherever I May Roam,rock,and the road becomes my bride have stripped of all but pride So in her do confide And she keeps me satisfied Gives me all need  and with dust in throat crave Only knowledge will save To the game you stay slave  Rover wanderer Nomad vagabond Call me what you will  But I'll take my time anywhere Free to speak my mind anywhere And I'll redefine anywhere  Anywhere roam Where lay my head is home  and the earth becomes my throne adapt to the unknown Under wandering stars I've grown By myself but not alone ask no one  and my ties are severed clean The less have the more gain Off the beaten path reign  Rover wanderer Nomad vagabond Call me what you will  But I'll take my time anywhere I'm free to speak my mind anywhere And I'll never mind anywhere  Anywhere roam Where lay my head is home  But I'll take my time anywhere I'm free to speak my mind And I'll take my find anywhere  Anywhere roam Where lay my head is home  Solo  But I'll take my time anywhere I'm free to speak my mind anywhere And I'll redefine anywhere  Anywhere roam Where lay my head is home  Carved upon my stone My body lie but still roam  Wherever may roam Wherever may roam Wherever may roam Wherever may roam Wherever may wander wander wander Wherever may roam
Metallica,Metallica (The Black Album),1991,album,Don't Tread On Me,rock,Liberty or death what we so proudly hail Once you provoke her rattling of her tail Never begins it never but once engaged Never surrenders showing the fangs of rage  Don't tread on me  So be it Threaten no more To secure peace is to prepare for war So be it Settle the score Touch me again for the words that you'll hear evermore  Don't tread on me  Love it or leave it she with the deadly bite Quick is the blue tongue forked as the lightning strike Shining with brightness always on surveillance The eyes they never close emblem of vigilance  Don't tread on me  So be it Threaten no more To secure peace is to prepare for war So be it Settle the score Touch me again for the words that you'll hear evermore  Don't tread on me  So be it Threaten no more To secure peace is to prepare for war  Liberty or death what we so proudly hail Once you provoke her rattling of her tail  So be it Threaten no more To secure peace is to prepare for war So be it Settle the score Touch me again for the words that you'll hear evermore  Don't tread on me
Metallica,Metallica (The Black Album),1991,album,Through The Never,rock,All that is was and will be Universe much too big to see  Time and space never ending Disturbing thoughts questions pending Limitations of human understanding Too quick to criticize Obligation to survive We hunger to be alive  Twisting  Turning  Through the never  All that is ever Ever was Will be ever Twisting Turning Through the never  In the dark see past our eyes Pursuit of truth no matter where it lies  Gazing up to the breeze of the heavens On quest meaning reason Came to be how it begun All alone in the family of the sun Curiosity teasing everyone On our home third stone from the sun  Twisting  Turning  Through the never  All that is ever Ever was Will be ever Twisting Turning Through the never  On through the never We must go On through the never Out to the Edge of forever We must go On through the never Then never comes  Twisting  Turning  Through the never  All that is ever Ever was Will be ever Twisting Turning Who we are Ask forever Twisting Turning Through the never  Never
Metallica,Metallica (The Black Album),1991,album,Nothing Else Matters,rock,So close no matter how far Couldn't be much more from the heart Forever trusting who we are And nothing else matters  Never opened myself this way Life is ours we live it our way All these words don't just say And nothing else matters  Trust seek and find in you Every day for us something new Open mind for different view And nothing else matters  Never cared for what they do Never cared for what they know But know  So close no matter how far Couldn't be much more from the heart Forever trusting who we are And nothing else matters  Never cared for what they do Never cared for what they know But know never opened myself this way Life is ours we live it our way All these words don't just say And nothing else matters  Trust seek and find in you Every day for us something new Open mind for different view And nothing else matters  Never cared for what they say Never cared for games they play Never cared for what they do Never cared for what they know And know  So close no matter how far Couldn't be much more from the heart Forever trusting who we are No nothing else matters
Metallica,Metallica (The Black Album),1991,album,Of Wolf And Man,rock,Off through the new day's mist run Out from the new day's mist have come hunt Therefore am Harvest the land Taking of the fallen lamb  Off through the new day's mist run Out from the new day's mist have come We shift Pulsing with the earth Company we keep Roaming the land while you sleep  Shape shift nose to the wind Shape shift feeling I've been Move swift all senses clean Earth's gift back to the meaning Back to the meaning of life  Bright is the moon high in starlight Chill in the air cold as steel tonight We shift Call of the wild Fear in your eyes It's later than you realized  Shape shift nose to the wind Shape shift feeling I've been Move swift all senses clean Earth's gift back to the meaning Back to the meaning of life feel change Back to better day Shape shift hair stands on the back of my neck Shape shift in wildness is the preservation of the world  So seek the wolf in thyself  Shape shift nose to the wind Shape shift feeling have been Move swift all senses clean Earth's gift back to the meaning Back to the meaning of wolf and man
Metallica,Metallica (The Black Album),1991,album,The God That Failed,rock,Pride you took Pride you feel Pride that you felt when you'd kneel  Not the word Not the love Not what you thought from above  It feeds It grows It clouds all that you will know Deceit Deceive Decide just what you believe see faith in your eyes Never you hear the discouraging lies hear faith in your cries Broken is the promise betrayal The healing hand held back by the deepened nail  Follow the god that failed  Find your peace Find your say Find the smooth road on your way  Trust you gave child to save Left you cold and him in grave  It feeds It grows It clouds all that you will know Deceit Deceive Decide just what you believe see faith in your eyes Never you hear the discouraging lies hear faith in your cries Broken is the promise betrayal The healing hand held back by the deepened nail  Follow the god that failed see faith in your eyes Broken is the promise betrayal The healing hand held back by the deepened nail  Follow the god that failed  Pride you took Pride you feel Pride that you felt when you'd kneel  Trust you gave child to save Left you cold and him in grave see faith in your eyes Never you hear the discouraging lies hear faith in your cries Broken is the promise betrayal The healing hand held back by deepened nail  Follow the god that failed  Follow the god that failed  Broken is the promise  Betrayal  Betrayal Yeah
Metallica,Metallica (The Black Album),1991,album,My Friend Of Misery,rock,You just stood there screaming Fearing no one was listening to you They say the empty can rattles the most The sound of your own voice must soothe you Hearing only what you want to hear And knowing only what you've heard You you're smothered in tragedy And you're out to save the world  Misery You insist that the weight of the world Should be on your shoulders Misery There's much more to life than what you see My friend of misery  You still stood there screaming No one caring about these words you tell My friend before your voice is gone One man's fun is another's hell These times are sent to try men's souls But something's wrong with all you see You you'll take it on all yourself Remember misery loves company  Misery You insist that the weight of the world Should be on your shoulders Misery There's much more to life than what you see My friend of misery my friend of misery  Misery You insist that the weight of the world Should be on your shoulders Misery There's much more to life than what you see My friend of misery  You just stood there screaming My friend of misery
Metallica,Metallica (The Black Album),1991,album,The Struggle Within,rock,Reaching out for something you've got to feel While clutching to what you had thought was real  Kicking at dead horse pleases you No way of showing your gratitude So many things you don't want to do What is it What have you got to lose  What the hell What is it you think you're going to find Hypocrite Boredom sets into the boring mind  Struggle within it suits you fine Struggle within your ruin Struggle within you seal your own coffin Struggle within the struggling within  Home is not home it becomes hell Turning it into your prison cell Advantages are taken not handed out While you struggle inside your hell  Reaching out Grabbing for something you've got to feel Closing in The pressure upon you is so unreal  Struggle within it suits you fine Struggle within your ruin Struggle within you seal your own coffin Struggle within the struggling within Struggle  Reaching out for something you've got to feel While clutching to what you had thought was real  What the hell What is it you think you're going to find Hypocrite Boredom sets into the boring mind  Struggle within it suits you fine Struggle within your ruin Struggle within you seal your own coffin Struggle within the struggling within
Metallica,Load,1996,album,Ain't My Bitch,rock,Outta my way Outta my day Out of your mind and into mine  Into no one Into not one Into your step but out of time  Headstrong Whats wrong Ive already heard this song before You arrived but now its time to kiss your ass goodbye  Dragging me down Why you around So useless  It aint my fall It aint my call It aint my bitch It aint my bitch  Down on the sun Down and no fun Down and out where the hell you been  Damn it all down Damn it unbound Damn it all down to hell again  Stand tall Cant fall Never even bend at all before You arrived but now its time to kiss your ass goodbye  Dragging me down Why you around So useless  It aint my fall It aint my call It aint my bitch  Outta my way  Outta my way Outta my day Out of your mind and into mine  Into no one Into not one Into your step but out of time  Headstrong Whats wrong Ive already heard this song before You arrived but now its time to kiss your ass goodbye And now its time to kiss your ass goodbye  Dragging me down While you around So useless  It aint my fall It aint my call It aint my bitch  No way but down Why youre around No fooling  It aint my smile It aint my style It aint my bitch Oh it aint mine  Aint mine Your kind Youre stepping out of time  Aint mine Your kind Youre stepping out of time  Taking me down Why you around No fooling  It aint my fall It aint my call It aint my bitch You aint mine
Metallica,Load,1996,album,2 x 4,rock,Im gonna make you shake you take you Im gonna be the one who breaks you Put the screws to you yeah my way Yeah come on and come on come and make my day Make my day  Got some hell to pay steal your thunder The joy of violent movement pulls you under Bite the bullet well hard Yeah but die harder so go too far Too far  Friction fusion retribution cant hear you talk to me cant hear you so talk to me cant hear you are you talking to me cant hear you are you talking to me cant hear you time to meet my lord cant hear you talk to two by four  Im gonna make you shake you take you Im gonna be that one who breaks you Put the screws to you my way Hey come on and come on come and make my day Make my day  Friction fusion retribution cant hear you talk to me cant hear you come talk to me cant hear you are you talking to me cant hear you are you talking to me cant hear you time to meet my lord cant hear you talk to two by four  Talk to two by four It dont take no more  Friction fusion retribution Im gonna make you talk to me Im gonna trick you so talk to me cant hear you are you talking to me cant hear you you talking to me cant hear you time to meet my lord cant hear you talk to two by four She dont take no more
Metallica,Load,1996,album,The House Jack Built,rock,Open door so walk inside Close my eyes find my place to hide And shake as take it in Let the show begin  Open my eyes just to have them close again Well on my way but on my way to where Ive been It swallows me as it takes me in its fog twist away as give this world the nod  Open door so walk inside Close my eyes find my place to hide And shake as take it in Let the show begin  Open my eyes just to have them closed once again Dont want control As it takes me down and down and down again Is that the moon or just light that lights this deadend street Is that you there or just another demon that meet  The higher you are The farther you fall The longer the walk The farther you crawl My body my temple This temple it tilts Step into the house that Jack built  The higher you are The farther you fall The longer the walk The farther you crawl My body my temple This temple it tilts Yes this is the house that Jack built  Open door yes walk inside Swallow me so the pain subsides And shake as take the sin Let the show begin  The higher you are The farther you fall The longer the walk The farther you crawl My body my temple This temple it tilts Yes this is the house that Jack built  The higher you are The farther you fall The longer the walk The farther you crawl My body my temple This temple it tilts Yes am am am  Open my eyes It swallows me Is that you there twist away Away Away Away
Metallica,Load,1996,album,Until It Sleeps,rock,Where do take this pain of mine run but it stays right by my side  So tear me open pour me out Theres things inside that scream and shout And the pain still hates me So hold me until it sleeps  Just like the curse just like the stray You feed it once and now it stays Now it stays  So tear me open but beware Theres things inside without care And the dirt still stains me So wash me until Im clean  It grips you so hold me It stains you so hold me It hates you so hold me It holds you so hold me Until it sleeps  So tell me why youve chosen me Dont want your grip Dont want your greed Dont want it  Ill tear me open make you gone No more can you hurt anyone And the fear still shakes me So hold me until it sleeps  It grips you so hold me It stains you so hold me It hates you so hold me It holds you holds you holds you Until it sleeps dont want it  So tear me open but beware Theres things inside without care And the dirt still stains me So wash me till clean  Ill tear me open make you gone No longer will you hurt anyone And the hate still shapes me So hold me until it sleeps Until it sleeps
Metallica,Load,1996,album,King Nothing,rock,Wish may wish might Have this wish tonight Are you satisfied Dig for gold dig for fame You dig to make your name Are you pacified  All the wants you waste All the things youve chased  Then it all crashes down And you break your crown And you point your finger But theres no one around Just want one thing Just to play the king But the castles crumbled And youre left with just name  Wheres your crown King Nothing Wheres your crown  Hot and cold bought and sold heart as hard as gold Are you satisfied Wish might wish may You wish your life away Are you pacified  All the wants you waste All the things youve chased  Then it all crashes down And you break your crown And you point your finger But theres no one around Just want one thing Just to play the king But the castles crumbled And youre left with just name Wheres your crown King Nothing Wheres your crown wish may wish might Have this wish wish tonight want that star want it now want it all and dont care how  Careful what you wish Careful what you say Careful what you wish you may regret it Careful what you wish you just might get it  Then it all crashes down And you break your crown And you point your finger But theres no one around Just want one thing Just to play the king But the castles crumbled And youre left with just name  Wheres your crown King Nothing  Nothing  Youre just nothing Wheres your crown King Nothing Youre just nothing Absolutely nothing  Off to nevernever land
Metallica,Load,1996,album,Hero Of The Day,rock,Mama they try and break me  The window burns to light the way back home light that warms no matter where theyve gone Theyre off to find the hero of the day But what if they should fall by someones wicked way  Still the window burns Time so slowly turns And someone there is sighing Keepers of the flames Do you feel your name Did you hear your babies crying  Mama they try and break me Still they try and break me  Excuse me while tend to how feel These things return to me that still seem real Now deservingly this easy chair But the rocking stopped by wheels of despair  Dont want your aid But the fist make For years cant hold or feel No Im not all me So please excuse me while tend to how feel  But now the dreams and waking screams That ever last the night So build the wall behind it crawl And hide until its light So can you hear your babies crying now  Still the window burns Time so slowly turns And someone there is sighing Keepers of the flames Did you feel your names Did you hear your babies crying  But now the dreams and waking screams That ever last the night So build wall behind it crawl And hide until its light So cant you hear your babies crying now  Mama they try and break me Mama they try and break me Mama they try Mama they try
Metallica,Load,1996,album,Bleeding Me,rock,I'm diggin' my way I'm diggin' my way to something I'm diggin' my way to somethin' better  I'm pushin' to stay I'm pushin' to stay with something I'm pushin' to stay with something better  I'm sowing the seeds I'm sowing the seeds I've taken I'm sowing the seeds take for granted  This thorn in my side This thorn in my side is from the tree This thorn in my side is from the tree I've planted  It tears me and bleed And bleed  Caught under wheel's roll take the leech I'm bleeding me Can't stop to save my soul take the leash that's leading me I'm bleeding me can't take it Caught under wheel's roll The bleeding of me Of me The bleeding of me  Caught under wheel's roll take the leech I'm bleeding me Can't stop to save my soul take the leash that's leading me I'm bleeding me can't take it Caught under wheel's roll The bleeding of me The bleeding of me am the beast that feeds the feast am the blood am release Come make me pure Bleed me cure I'm caught I'm caught I'm caught under  Caught under wheel's roll take thay leech I'm bleeding me Can't stop to save my soul take the leash that's leading me I'm bleeding me can't take it can't take it can't take it The bleeding of me  Come on Bleed me  I'm digging my way I'm digging my way to something I'm digging my way to something better  I'm pushing to stay I'm pushing to stay with something I'm pushing to stay with something better  With something better
Metallica,Load,1996,album,Cure,rock,The man takes another bullet He keeps them all within He must seek no matter how it hurts So dont fool again  He thinks the answers cold and in his hand He takes his medicine The man takes another bullet Hes been fooled again  Uncross your arms Take and throw them to the cure say do believe  Uncross your arms now Take them to it say do believe do believe  The lies tempt her and she follows Again she lets him in She must believe to fill the hollow Shes been fooled again  Uncross your arms Take and throw them to the cure say do believe  Uncross your arms now Take them to it say do believe Yeah do believe  Betting on the cure It must get better than this Betting on the cure Everyones got to have the sickness Cause everyone seems to need the cure Precious cure  Betting on the cure Cause it must get better than this Betting on the cure Everyones got to have the sickness Cause everyone seems to need the cure Precious cure do believe  Betting on the cure It must get better than this Need to feel secure Its got to get better than this It must get better than this Betting on the cure Everyones got to have the sickness Cause everyone seems to need the cure do believe
Metallica,Load,1996,album,Poor Twisted Me,rock,Oh poor twisted me Oh poor twisted me feast on sympathy chew on suffer chew on agony  Swallow whole the pain Oh its too good to be That all this misery Is just for oh poor twisted me Poor twisted me  Poor mistreated me Poor mistreated me drown without sea Lungs fill with sorrow Lungs fill with misery  Inhaling the deep dark blue Oh woe is me Such burden to be The poor mistreated me  To finally reach the shore survive the storm Now youre bare and cold the sea was warm So warm you bathe your soul again  Baby again and again and again  You finally reached the shore survived the storm Now youre bare and cold the sea was warm So warm you bathe your soul again  Good to feel my friend Oh woe is me Such burden to be Oh poor twisted me Yo poor twisted me
Metallica,Load,1996,album,Wasting My Hate,rock,Good day How do And send smile to you Dont waste waste your breath And wont waste my hate on you  Aint gonna waste my hate Aint gonna waste my hate on you think Ill keep it for myself  Aint gonna give no more Aint got the time to help you score think its time you pleased yourself Yourself  Good day How do And send smile to you Dont waste waste your breath And wont waste my hate on you Waste my hate on you Hate  You think youre worthy now You think enough to even raise the brow And to laugh and tip that twopronged crown  Well see my hands see my feet feel that blood that pumps in beat But where the hells my mind going now Dead gone now  Good day How do And send smile to you Dont waste waste your breath And wont waste my hate on you Waste my hate on you  Think Ill keep it for myself
Metallica,Load,1996,album,Mama Said,rock,Mama she has taught me well Told me when was young Son your lifes an open book Dont close it fore its done The brightest flame burns quickest Thats what heard her say sons hearts owed to mother But must find my way  Let my heart go Let your son grow Mama let my heart go Or let this heart be still  Rebel my new last name Wild blood in my veins Apron strings around my neck The mark that still remains left home at an early age Of what heard was wrong never asked forgiveness But what is said is done  Let my heart go Let your son grow Mama let my heart go Or let this heart be still  Never ask of you But never gave But you gave me your emptiness now take to my grave Never ask of you But never gave But you gave me your emptiness now take to my grave So let this heart be still  Mama now Im coming home Im not all you wished of me mothers love for her son Unspoken help me be took your love for granted And all the things you said to me need your arms to welcome me But cold stones all see  Let my heart go Let your son grow Mama let my heart go Or let this heart be still  Let my heart go Mama let my heart go You never let my heart go So let this heart be still  Never ask of you But never gave But you gave me your emptiness now take to my grave Never ask of you But never gave But you gave me your emptiness now take to my grave So let this heart be still
Metallica,Load,1996,album,Thorn Within,rock,Forgive me Father for have sinned Find me guilty of the life feel within  When Im branded this mark of shame Should look down disgraced or straight ahead and know that you must blame am the secret am the sin am the guilty And am am the thorn within  Forgive me Father for have sinned Find me guilty when true guilt is from within  So point your fingers point right at me For am shadows and will follow you one and the same are we am the secret am the sin am the guilty And am am the thorn within do your time take your fall Im branded guilty for us all  So point your fingers point right at me For am shadows and will follow you one and the same are we am your secrets am your sin am your guilty And am am the thorn within am the thorn within am the thorn within
Metallica,Load,1996,album,Ronnie,rock,Story starts quiet town Smalltown boy bigtime frown Never talks never plays Different path lost his way  Then streets of red red Im afraid Theres no confetti no parade Nothing happens in this boring place But oh my God how it all did change  Now they all pray Blood stain wash away  He said Lost my way This bloody day Lost my way heard it He said Lost my way This bloody day Lost my way Oh please wash away But blood stained the sun red today always said somethings wrong With little strange Ronnie Long Never laughed never smiled Talked alone for miles and miles and miles  Gallows calls son say Keep your smile and laugh all day Think once again in this boring place For little boys how they soon change And they all pray Blood stain wash away  He said lost my way This bloody day Lost my way heard it He said lost my way This bloody day lost my way Oh please wash away But blood stained the sun red today  Well all the green things died when Ronnie moved to this place He said Dont you dare ask why Im cursed to wear this face Now we all know why the children called him Ronnie Frown When he pulled that gun from his pocket they all fall down down down  He said Lost my way This bloody day Lost my way  Yeah yeah heard it He screamed Lost my way This bloody day Lost my way  Oh please wash away But blood stained the sun red today  All things wash away And they all fall down But blood stained the sun today  All things wash away And they all fall down But blood stained the sun today
Metallica,Load,1996,album,The Outlaw Torn,rock,And now wait my whole lifetime for you And now wait my whole lifetime for you ride the dirt ride the tide for you search the outside search inside for you  To take back what you left me know I'll always burn to be The one who seeks so may find And now wait my whole lifetime  Outlaw of torn Outlaw of torn And I'm torn  So on wait my whole lifetime for you So on wait my whole lifetime for you  The more search the more my need for you The more bless the more bleed for you  You make me smash the clock and feel I'd rather die behind the wheel Time was never on my side So on wait my whole lifetime  Outlaw of torn Outlaw of torn Outlaw of torn And I'm torn  Hear me And if close my mind in fear Please pry it open See me And if my face becomes sincere Beware Hold me And when start to come undone Stitch me together Save me And when you see me strut Remind me of what left this outlaw torn
Metallica,Re-load,1997,album,Fuel,rock,Gimme fuel Gimme fire Gimme that which desire Ooh  Yeah Turn on see red Adrenaline crash and crack my head Nitro junkie paint me dead And see red  One hundred plus through black and white War horse warhead Fuck 'em man whiteknuckle tight Through black and white  On burn Fuel is pumping engines Burning hard loose and clean And on burn Churning my direction Quench my thirst with gasoline  So gimme fuel Gimme fire Gimme that which desire  Ooh  Turn on beyond the bone Swallow future spit out home Burn your face upon the chrome Yeah  Take the corner join the crash Headlights head on headlines Another junkie lives too fast Yeah lives way too fast fast fast oohhOH  On burn Fuel is pumping engines Burning hard loose and clean And on burn Churning my direction Quench my thirst with gasoline  So gimme fuel Gimme fire Gimme that which desire  Yeahheah  White knuckle tight  Gimme fuel Gimme fire My desire  On burn Fuel is pumping engines Burning hard loose and clean And on burn Churning my direction Quench my thirst with gasoline  Gimme fuel Gimme fire Gimme that which desire Ooh  On burn
Metallica,Re-load,1997,album,The Memory Remains,rock,Fortune fame Mirror vain Gone insane But the memory remains  Heavy rings on fingers wave Another star denies the grave See the nowhere crowd cry the nowhere tears of honor  Like twisted vines that grow That hide and swallow mansions whole And dim the light of an already faded prima donna  Fortune fame Mirror vain Gone insane Fortune fame Mirror vain Gone insane But the memory remains  Heavy rings hold cigarettes Up to lips that time forgets While the Hollywood sun sets behind your back  And can't the band play on Just listen they play my song Ash to ash Dust to dust Fade to black  Fortune fame Mirror vain Gone insane Fortune fame Mirror vain Gone insane Dance little tin goddess  Nanana  Drift away Fade away Little tin goddess  Ash to ash Dust to dust Fade to black  Fortune fame Mirror vain Gone insane Fortune fame Mirror vain Gone insane But the memory remains  Ash to ash Dust to dust Fade to black But the memory remains yeah  To this faded prima donna yeah yeah yeah hey  Solo  Dance little tin goddess dance  Nanana  spoken Say yes At least say hello Say yes At least say hello
Metallica,Re-load,1997,album,Devil's Dance,rock,Yeah feel you too Feel those things you do In your eyes see fire that burns To free the you That's wanting through Deep inside you know The seeds plant will grow  One day you will see And dare to come down to me Yeah c'mon c'mon now take the chance That's right Let's dance  Snake am the snake Tempting that bite you take Let me make your mind Leave yourself behind Be not afraid I've got what you need Hunger will feed  One day you will see And dare to come down to me Yeah c'mon c'mon now take the chance That's right Let's dance  Yeah Come dancin'  solo  One day you will see And dare to come down to me Yeah c'mon c'mon now take the chance That's right Let's dance  Yeah feel you too Feel those things you do In your eyes see fire that burns To free the you That's running through Deep inside you know Seeds plant will grow  One day you will see And dare to come down to me Yeah c'mon c'mon now take the chance That's right Let's dance  It's nice to see you here
Metallica,Re-load,1997,album,The Unforgiven II,rock,Lay beside me tell me what they've done Speak the words wanna hear to make my demons run The door is locked now but it's opened if you're true If you can understand the me then can understand the you  Lay beside me under wicked sky Through black of day dark of night we share this paralyze The door cracks open but there's no sun shining through Black heart scarring darker still but there's no sun shining through No there's no sun shining through No there's no sun shining  What I've felt what I've known Turn the pages turn the stone Behind the door should open it for you  What I've felt what I've known Sick and tired stand alone Could you be there 'Cause I'm the one who waits for you Or are you unforgiven too  Come lay beside me this won't hurt swear She loves me not she loves me still but she'll never love again She lay beside me but she'll be there when I'm gone Black heart scarring darker still yes she'll be there when I'm gone Yes she'll be there when I'm gone Dead sure she'll be there  What I've felt what I've known Turn the pages turn the stone Behind the door should open it for you  What I've felt what I've known Sick and tired stand alone Could you be there 'Cause I'm the one who waits for you Or are you unforgiven too  Lay beside me tell me what I've done The door is closed so are your eyes But now see the sun now see the sun Yes now see it  What I've felt what I've known Turn the pages turn the stone Behind the door should open it for you  What I've felt what I've known So sick and tired stand alone Could you be there 'Cause I'm the one who waits The one who waits for you  Oh what I've felt what I've known Turn the pages turn the stone Behind the door should open it for you so dub thee Unforgiven  Oh what I've felt Oh what I've known take this key never free And bury it never me in you Because you're unforgiven too  Never free Never me 'Cause you're unforgiven too Oh
Metallica,Re-load,1997,album,Better Than You,rock,look at you then you me Hungry and thirsty are we Holding the lion's share Holding the key Holding me back 'cause I'm striving to be  Better than you Better than you Jason Better than you Better than you Jason  Lock horns push and strive Some how feel more alive Bury the need for it Bury the seed Bury me deep when there's no will to be  Better than you Better than you Jason Better than you Better than you Jason  Oh can't stop this train from rollin' Oh nothing brings me down No can't stop this train from rollin' no no no no no No no forever only no  solo Oh can't stop this train from rollin' Oh you can't take it down No never stop this locomotion no no no no no no No you can't bring it down 'cause I'm  Better Than You Better Than You Jason Better Than You Better Than You Jason Oooh Better Than You Better Than You Jason Better Than You Better Than You Jason Much Better Than You  Better Than You Better Than You Jason Oh Better Than You Better Than You Jason Better Than You Better Than You Jason Better Than Better Than Better Than Better Than You  solo Can't stop this train from rollin'  Forever on and on and on Forever on and on on  Better Than You Yeah Better Than You
Metallica,Re-load,1997,album,Slither,rock,Don't go looking for snakes you might find them Don't send your eyes to the sun you might blind them Haven't seen you here before Ohhh watch the puppets dancin' Yeah see the clowns fall down Hey tie your tap shoes tightly Yeah and wear them into town  See you crawlin' See you crawlin' in  Don't go looking for snakes you might find them Don't send your eyes to the sun you might blind them Haven't seen you here before  There ain't no heroes herenono more  Hey hey hey Oooh play the game so nicely Oh check its your move now Yeah we're standing in this jungle Yeah with serpents have found  See you crawlin' See you crawlin' in  Don't go looking for snakes you might find them Don't send your eyes to the sun you might blind them Haven't seen you here before  Have your heroes disappeared  Solo  See you crawlin' See you crawlin' in  So don't go looking for snakes you might find them Don't send your eyes to the sun you might blind them Haven't seen you here before  No there ain't no heroes hereno no  Haven't seen you here before  No there ain't no heroes here  Don't go looking for snakes you might find them Haven't seen you here before Have your heroes disappeared  Don't send your eyes to the sun you might blind them
Metallica,Re-load,1997,album,Carpe Diem Baby,rock,Hit dirt Shake tree Split sky Part sea  Strip smile Lose cool Bleed the day And break the rule  Live win Dare fail Eat the dirt And bite the nail  Then make me miss you Then make me miss you  So wash your face away with dirt It don't feel good until it hurts So take this world and shake it Come squeeze and suck the day Come carpe diem baby  Draw Lead Piss wine Sink teeth All mine  Stoke fire Break neck Suffer through this Cheat on death  Hug the curve Lose the time Tear the map And shoot the sign  Then make me miss you Then make me miss you  So wash your face away with dirt It don't feel good until it hurts So take this world and shake it Come squeeze and suck the day Come carpe diem baby  Yeah Suck it Solo  Live win Dare fail Eat dirt Bite the nail  Strip smile Lose cool Bleed the day And break the rule  Hug the curve Lose the time Tear the map And shoot the sign  Then make me miss you Come on Come on Then make me miss you  So wash your face away with dirt It don't feel good until it hurts So take this world and shake it Come squeeze and suck the day  Come make me miss you Come carpe diem baby Come carpe diem baby
Metallica,Re-load,1997,album,Bad Seed,rock,Yeah Yeah Yeah Yeah Ooooohhhh Yeah  Bad  Yeah Come clean 'fess up Tell all spill gut Off the veil stand revealed Show the cards Bring it on Break the seal  Ladies and Gentleman step right up and see the man who told the truth  Swing the noose again Pierce the apple skin You bit more than you need Now you're choking On bad seed On bad seed Ahhh choking  Let on load off Confess cast off At the mercy the cat is out Drop the disguise Spit it up Spit it out  And now what you've all been waiting for give you He Who Suffers The Truth  Swing the noose again Pierce the apple skin Yeah you bit more than you need Now you're chokin' On the bad seed Chokin' on the bad seed Yeah  Off the veil Stand revealed Bring it on Break the Seal At the mercy Cat is out Spit it up Spit it out Spit it up Spit it out Spit it out NOW  At the mercy  Solo Swing the noose again Pierce the apple skin you bit more than you need choking on the seed  Swing the noose again Pierce the apple skin Yeah you bit more than you need Ohhh you're chokin' on Chokin' chokin' chokin' on bad seed Chokin' on bad seed Yeah  Off the veil Stand revealed Bring it on Break the Seal At the mercy Cat is out Spit it up Spit it out Spit it up Spit it out Spit it out NOW
Metallica,Re-load,1997,album,Where The Wild Things Are,rock,So wake up sleepy one Its time to save your world  Steal dreams and give to you Shoplift thought or two All children touch the sun Burn fingers one by one by one  Will this earth be good to you Keep you clean or stain through  So wake up sleepy one Its time to save your world Youre where the wild things are Toy soldiers off to war  Big eyes to open soon Believing all under sun and moon But does heaven know youre here And did they give you smiles or tears No no tears  Will this earth be good to you Keep you clean or stain through  So wake up sleepy one Its time to save your world Youre where the wild things are Toy soldiers off to war  You swing your rattle down Hand puppets storm the beach Fire trucks trapped out of reach Call to arms the trumpets sound Hand puppets storm the beach Fire trucks trapped out of reach All clowns reinforce the rear Slingshots fire into the air Toy horses start the charge All clowns reinforce the rear Slingshots fire into the air Stuffed bears hold the hill till death Crossfire from the marionettes Robot chessmen standing guard Stuffed bears hold the hill till death Crossfire from the marionettes We shall never surrender  All you children touch the sun Burn your fingers one by one Will this earth be good to you Keep you clean or stain through  So wake up sleepy one Its time to save your world Youre where the wild things are Toy soldiers off to war Off to war Off to war  So close your little eyes
